PERIODO;CD_MUNICIPIO;NM_MUNICIPIO;CD_UF;SG_UF;CD_RM;NM_RM;SEXO;FAIXA_ETARIA;BENEF_ASSISTENCIA_MEDICA;BENEF_EXCLUS_ODONTOLOGICO;BENEF_TOTAL;POPULACAO;TX_COBERT_ASSISTENCIA_MEDICA;TX_COBERT_EXCLUSIVAMENTE_ODONTOLOGICO;TX_COBERT_TOTAL
"2026";"412370";"Santa Isabel Do Ivaí";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"Até 1 ano";"7";"1";"8";"0";0,0000;0,0000;0,0000
"2026";"412430";"Santo Antônio Do Paraíso";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"Até 1 ano";"2";"1";"3";"0";0,0000;0,0000;0,0000
"2026";"412480";"São João";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"Até 1 ano";"16";"0";"16";"0";0,0000;0,0000;0,0000
"2026";"412510";"São João Do Triunfo";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"Até 1 ano";"3";"0";"3";"0";0,0000;0,0000;0,0000
"2026";"412620";"Sapopema";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"Até 1 ano";"3";"0";"3";"0";0,0000;0,0000;0,0000
"2026";"412625";"Sarandi";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"Até 1 ano";"247";"68";"315";"0";0,0000;0,0000;0,0000
"2026";"412680";"Tapejara";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"Até 1 ano";"19";"1";"20";"0";0,0000;0,0000;0,0000
"2026";"412740";"Terra Roxa";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"Até 1 ano";"10";"5";"15";"0";0,0000;0,0000;0,0000
"2026";"412796";"Turvo";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"Até 1 ano";"18";"0";"18";"0";0,0000;0,0000;0,0000
"2026";"412840";"Uraí";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"Até 1 ano";"10";"5";"15";"0";0,0000;0,0000;0,0000
"2026";"410070";"Alto Piquiri";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"1 a 4 anos";"10";"0";"10";"0";0,0000;0,0000;0,0000
"2026";"410080";"Alvorada Do Sul";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"1 a 4 anos";"23";"1";"24";"0";0,0000;0,0000;0,0000
"2026";"410090";"Amaporã";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"11";"1";"12";"0";0,0000;0,0000;0,0000
"2026";"410390";"Campina Da Lagoa";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"1 a 4 anos";"69";"2";"71";"0";0,0000;0,0000;0,0000
"2026";"410425";"Campo Magro";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"1 a 4 anos";"165";"74";"239";"0";0,0000;0,0000;0,0000
"2026";"410450";"Capanema";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"57";"7";"64";"0";0,0000;0,0000;0,0000
"2026";"410510";"Centenário Do Sul";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"1 a 4 anos";"24";"3";"27";"0";0,0000;0,0000;0,0000
"2026";"410530";"Céu Azul";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"1 a 4 anos";"61";"6";"67";"0";0,0000;0,0000;0,0000
"2026";"410550";"Cianorte";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"414";"121";"535";"0";0,0000;0,0000;0,0000
"2026";"410640";"Cornélio Procópio";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"255";"67";"322";"0";0,0000;0,0000;0,0000
"2026";"410670";"Cruzeiro Do Sul";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"23";"5";"28";"0";0,0000;0,0000;0,0000
"2026";"410685";"Cruzmaltina";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"1 a 4 anos";"8";"0";"8";"0";0,0000;0,0000;0,0000
"2026";"410800";"Florestópolis";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"1 a 4 anos";"46";"3";"49";"0";0,0000;0,0000;0,0000
"2026";"410820";"Formosa Do Oeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"24";"3";"27";"0";0,0000;0,0000;0,0000
"2026";"410845";"Foz Do Jordão";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"6";"1";"7";"0";0,0000;0,0000;0,0000
"2026";"410990";"Icaraíma";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"1 a 4 anos";"33";"5";"38";"0";0,0000;0,0000;0,0000
"2026";"411040";"Indianópolis";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"8";"5";"13";"0";0,0000;0,0000;0,0000
"2026";"411320";"Lapa";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"1 a 4 anos";"105";"43";"148";"0";0,0000;0,0000;0,0000
"2026";"411340";"Leópolis";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"2";"2";"4";"0";0,0000;0,0000;0,0000
"2026";"411345";"Lindoeste";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"1 a 4 anos";"23";"2";"25";"0";0,0000;0,0000;0,0000
"2026";"411350";"Loanda";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"82";"2";"84";"0";0,0000;0,0000;0,0000
"2026";"411380";"Lupionópolis";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"1 a 4 anos";"11";"1";"12";"0";0,0000;0,0000;0,0000
"2026";"411460";"Marechal Cândido Rondon";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"1 a 4 anos";"628";"175";"803";"0";0,0000;0,0000;0,0000
"2026";"411545";"Marquinho";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"0";"0";"0";"0";0,0000;0,0000;0,0000
"2026";"411600";"Miraselva";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"1 a 4 anos";"11";"1";"12";"0";0,0000;0,0000;0,0000
"2026";"411660";"Nova América Da Colina";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"9";"0";"9";"0";0,0000;0,0000;0,0000
"2026";"411670";"Nova Aurora";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"1 a 4 anos";"84";"2";"86";"0";0,0000;0,0000;0,0000
"2026";"411721";"Nova Santa Bárbara";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"19";"3";"22";"0";0,0000;0,0000;0,0000
"2026";"411722";"Nova Santa Rosa";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"1 a 4 anos";"73";"15";"88";"0";0,0000;0,0000;0,0000
"2026";"411790";"Palotina";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"1 a 4 anos";"244";"25";"269";"0";0,0000;0,0000;0,0000
"2026";"411870";"Paulo Frontin";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"11";"3";"14";"0";0,0000;0,0000;0,0000
"2026";"411900";"Pérola D'Oeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"3";"0";"3";"0";0,0000;0,0000;0,0000
"2026";"411920";"Pinhalão";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"13";"4";"17";"0";0,0000;0,0000;0,0000
"2026";"411925";"Pinhal De São Bento";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"0";"0";"0";"0";0,0000;0,0000;0,0000
"2026";"411940";"Piraí Do Sul";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"115";"22";"137";"0";0,0000;0,0000;0,0000
"2026";"412150";"Rebouças";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"14";"6";"20";"0";0,0000;0,0000;0,0000
"2026";"412170";"Reserva";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"49";"7";"56";"0";0,0000;0,0000;0,0000
"2026";"412310";"Santa Amélia";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"4";"1";"5";"0";0,0000;0,0000;0,0000
"2026";"412430";"Santo Antônio Do Paraíso";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"5";"0";"5";"0";0,0000;0,0000;0,0000
"2026";"412440";"Santo Antônio Do Sudoeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"21";"3";"24";"0";0,0000;0,0000;0,0000
"2026";"412490";"São João Do Caiuá";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"15";"4";"19";"0";0,0000;0,0000;0,0000
"2026";"412520";"São Jorge D'Oeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"38";"2";"40";"0";0,0000;0,0000;0,0000
"2026";"412545";"São José Das Palmeiras";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"1 a 4 anos";"7";"1";"8";"0";0,0000;0,0000;0,0000
"2026";"412610";"São Tomé";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"22";"7";"29";"0";0,0000;0,0000;0,0000
"2026";"412620";"Sapopema";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"11";"0";"11";"0";0,0000;0,0000;0,0000
"2026";"412830";"Uniflor";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"1 a 4 anos";"13";"3";"16";"0";0,0000;0,0000;0,0000
"2026";"410070";"Alto Piquiri";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"5 a 9 anos";"17";"3";"20";"0";0,0000;0,0000;0,0000
"2026";"410130";"Antônio Olinto";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"5";"1";"6";"0";0,0000;0,0000;0,0000
"2026";"410150";"Arapongas";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"5 a 9 anos";"737";"134";"871";"0";0,0000;0,0000;0,0000
"2026";"410305";"Boa Vista Da Aparecida";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"5 a 9 anos";"30";"0";"30";"0";0,0000;0,0000;0,0000
"2026";"410340";"Cafeara";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"7";"0";"7";"0";0,0000;0,0000;0,0000
"2026";"410425";"Campo Magro";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"5 a 9 anos";"231";"212";"443";"0";0,0000;0,0000;0,0000
"2026";"410442";"Candói";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"28";"2";"30";"0";0,0000;0,0000;0,0000
"2026";"410470";"Carlópolis";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"36";"9";"45";"0";0,0000;0,0000;0,0000
"2026";"410500";"Catanduvas";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"5 a 9 anos";"35";"5";"40";"0";0,0000;0,0000;0,0000
"2026";"410620";"Contenda";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"5 a 9 anos";"98";"52";"150";"0";0,0000;0,0000;0,0000
"2026";"410670";"Cruzeiro Do Sul";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"31";"20";"51";"0";0,0000;0,0000;0,0000
"2026";"410685";"Cruzmaltina";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"5 a 9 anos";"8";"1";"9";"0";0,0000;0,0000;0,0000
"2026";"410770";"Fênix";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"5 a 9 anos";"19";"4";"23";"0";0,0000;0,0000;0,0000
"2026";"410773";"Fernandes Pinheiro";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"14";"13";"27";"0";0,0000;0,0000;0,0000
"2026";"410820";"Formosa Do Oeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"16";"1";"17";"0";0,0000;0,0000;0,0000
"2026";"410845";"Foz Do Jordão";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"4";"1";"5";"0";0,0000;0,0000;0,0000
"2026";"410860";"Goioerê";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"5 a 9 anos";"94";"23";"117";"0";0,0000;0,0000;0,0000
"2026";"410890";"Guairaçá";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"23";"2";"25";"0";0,0000;0,0000;0,0000
"2026";"410970";"Ibaiti";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"77";"11";"88";"0";0,0000;0,0000;0,0000
"2026";"411080";"Iretama";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"5 a 9 anos";"34";"15";"49";"0";0,0000;0,0000;0,0000
"2026";"411150";"Ivaiporã";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"5 a 9 anos";"137";"22";"159";"0";0,0000;0,0000;0,0000
"2026";"411160";"Ivatuba";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"5 a 9 anos";"28";"14";"42";"0";0,0000;0,0000;0,0000
"2026";"411200";"Jaguariaíva";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"291";"149";"440";"0";0,0000;0,0000;0,0000
"2026";"411270";"Jataizinho";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"5 a 9 anos";"54";"26";"80";"0";0,0000;0,0000;0,0000
"2026";"411295";"Juranda";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"5 a 9 anos";"52";"4";"56";"0";0,0000;0,0000;0,0000
"2026";"411300";"Jussara";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"28";"4";"32";"0";0,0000;0,0000;0,0000
"2026";"411350";"Loanda";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"106";"11";"117";"0";0,0000;0,0000;0,0000
"2026";"411435";"Manfrinópolis";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"5";"1";"6";"0";0,0000;0,0000;0,0000
"2026";"411450";"Manoel Ribas";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"34";"8";"42";"0";0,0000;0,0000;0,0000
"2026";"411460";"Marechal Cândido Rondon";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"5 a 9 anos";"814";"261";"1075";"0";0,0000;0,0000;0,0000
"2026";"411490";"Marilândia Do Sul";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"5 a 9 anos";"21";"2";"23";"0";0,0000;0,0000;0,0000
"2026";"411610";"Moreira Sales";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"5 a 9 anos";"30";"11";"41";"0";0,0000;0,0000;0,0000
"2026";"411695";"Nova Esperança Do Sudoeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"7";"3";"10";"0";0,0000;0,0000;0,0000
"2026";"411730";"Ortigueira";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"75";"50";"125";"0";0,0000;0,0000;0,0000
"2026";"411745";"Ouro Verde Do Oeste";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"5 a 9 anos";"57";"16";"73";"0";0,0000;0,0000;0,0000
"2026";"411880";"Peabiru";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"5 a 9 anos";"77";"57";"134";"0";0,0000;0,0000;0,0000
"2026";"411900";"Pérola D'Oeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"3";"0";"3";"0";0,0000;0,0000;0,0000
"2026";"411915";"Pinhais";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"5 a 9 anos";"1479";"1255";"2734";"0";0,0000;0,0000;0,0000
"2026";"411995";"Pontal Do Paraná";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"91";"63";"154";"0";0,0000;0,0000;0,0000
"2026";"412010";"Porto Amazonas";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"19";"5";"24";"0";0,0000;0,0000;0,0000
"2026";"412130";"Rancho Alegre";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"5 a 9 anos";"9";"1";"10";"0";0,0000;0,0000;0,0000
"2026";"412135";"Rancho Alegre D'Oeste";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"5 a 9 anos";"9";"0";"9";"0";0,0000;0,0000;0,0000
"2026";"412230";"Rio Negro";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"5 a 9 anos";"106";"19";"125";"0";0,0000;0,0000;0,0000
"2026";"412340";"Santa Fé";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"5 a 9 anos";"72";"37";"109";"0";0,0000;0,0000;0,0000
"2026";"412395";"Santa Mônica";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"11";"0";"11";"0";0,0000;0,0000;0,0000
"2026";"412405";"Santa Terezinha De Itaipu";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"140";"31";"171";"0";0,0000;0,0000;0,0000
"2026";"412410";"Santo Antônio Da Platina";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"316";"100";"416";"0";0,0000;0,0000;0,0000
"2026";"412500";"São João Do Ivaí";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"5 a 9 anos";"32";"3";"35";"0";0,0000;0,0000;0,0000
"2026";"412530";"São Jorge Do Ivaí";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"5 a 9 anos";"37";"5";"42";"0";0,0000;0,0000;0,0000
"2026";"412535";"São Jorge Do Patrocínio";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"5 a 9 anos";"4";"2";"6";"0";0,0000;0,0000;0,0000
"2026";"412550";"São José Dos Pinhais";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"5 a 9 anos";"4420";"3989";"8409";"0";0,0000;0,0000;0,0000
"2026";"412600";"São Sebastião Da Amoreira";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"29";"6";"35";"0";0,0000;0,0000;0,0000
"2026";"412627";"Saudade Do Iguaçu";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"5 a 9 anos";"11";"4";"15";"0";0,0000;0,0000;0,0000
"2026";"412785";"Três Barras Do Paraná";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"5 a 9 anos";"47";"2";"49";"0";0,0000;0,0000;0,0000
"2026";"412810";"Umuarama";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"5 a 9 anos";"714";"165";"879";"0";0,0000;0,0000;0,0000
"2026";"412863";"Doutor Ulysses";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"5 a 9 anos";"5";"4";"9";"0";0,0000;0,0000;0,0000
"2026";"410050";"Altônia";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"10 a 14 anos";"12";"1";"13";"0";0,0000;0,0000;0,0000
"2026";"410130";"Antônio Olinto";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"1";"2";"3";"0";0,0000;0,0000;0,0000
"2026";"410185";"Ariranha Do Ivaí";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"10 a 14 anos";"3";"2";"5";"0";0,0000;0,0000;0,0000
"2026";"410200";"Assis Chateaubriand";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"10 a 14 anos";"168";"22";"190";"0";0,0000;0,0000;0,0000
"2026";"410230";"Balsa Nova";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"10 a 14 anos";"69";"81";"150";"0";0,0000;0,0000;0,0000
"2026";"410275";"Bela Vista Da Caroba";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"0";"2";"2";"0";0,0000;0,0000;0,0000
"2026";"410300";"Boa Esperança";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"10 a 14 anos";"19";"0";"19";"0";0,0000;0,0000;0,0000
"2026";"410305";"Boa Vista Da Aparecida";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"10 a 14 anos";"16";"0";"16";"0";0,0000;0,0000;0,0000
"2026";"410335";"Braganey";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"10 a 14 anos";"27";"1";"28";"0";0,0000;0,0000;0,0000
"2026";"410337";"Brasilândia Do Sul";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"10 a 14 anos";"11";"1";"12";"0";0,0000;0,0000;0,0000
"2026";"410380";"Cambira";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"10 a 14 anos";"31";"37";"68";"0";0,0000;0,0000;0,0000
"2026";"410395";"Campina Do Simão";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"0";"1";"1";"0";0,0000;0,0000;0,0000
"2026";"410400";"Campina Grande Do Sul";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"10 a 14 anos";"455";"495";"950";"0";0,0000;0,0000;0,0000
"2026";"410445";"Cantagalo";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"16";"1";"17";"0";0,0000;0,0000;0,0000
"2026";"410490";"Castro";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"436";"601";"1037";"0";0,0000;0,0000;0,0000
"2026";"410540";"Chopinzinho";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"73";"6";"79";"0";0,0000;0,0000;0,0000
"2026";"410600";"Congonhinhas";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"7";"2";"9";"0";0,0000;0,0000;0,0000
"2026";"410752";"Esperança Nova";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"10 a 14 anos";"0";"0";"0";"0";0,0000;0,0000;0,0000
"2026";"410760";"Faxinal";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"10 a 14 anos";"60";"10";"70";"0";0,0000;0,0000;0,0000
"2026";"410770";"Fênix";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"10 a 14 anos";"14";"4";"18";"0";0,0000;0,0000;0,0000
"2026";"410800";"Florestópolis";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"10 a 14 anos";"32";"3";"35";"0";0,0000;0,0000;0,0000
"2026";"410820";"Formosa Do Oeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"11";"1";"12";"0";0,0000;0,0000;0,0000
"2026";"410930";"Guaraniaçu";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"10 a 14 anos";"27";"2";"29";"0";0,0000;0,0000;0,0000
"2026";"411007";"Imbaú";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"39";"29";"68";"0";0,0000;0,0000;0,0000
"2026";"411030";"Inajá";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"15";"5";"20";"0";0,0000;0,0000;0,0000
"2026";"411095";"Itaipulândia";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"16";"1";"17";"0";0,0000;0,0000;0,0000
"2026";"411220";"Janiópolis";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"10 a 14 anos";"20";"3";"23";"0";0,0000;0,0000;0,0000
"2026";"411230";"Japira";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"3";"3";"6";"0";0,0000;0,0000;0,0000
"2026";"411250";"Jardim Alegre";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"10 a 14 anos";"20";"1";"21";"0";0,0000;0,0000;0,0000
"2026";"411270";"Jataizinho";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"10 a 14 anos";"41";"27";"68";"0";0,0000;0,0000;0,0000
"2026";"411370";"Londrina";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"10 a 14 anos";"7126";"3485";"10611";"0";0,0000;0,0000;0,0000
"2026";"411435";"Manfrinópolis";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"5";"4";"9";"0";0,0000;0,0000;0,0000
"2026";"411470";"Maria Helena";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"10 a 14 anos";"4";"0";"4";"0";0,0000;0,0000;0,0000
"2026";"411610";"Moreira Sales";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"10 a 14 anos";"32";"7";"39";"0";0,0000;0,0000;0,0000
"2026";"411630";"Munhoz De Melo";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"10 a 14 anos";"13";"6";"19";"0";0,0000;0,0000;0,0000
"2026";"411660";"Nova América Da Colina";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"4";"2";"6";"0";0,0000;0,0000;0,0000
"2026";"411680";"Nova Cantu";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"10 a 14 anos";"8";"5";"13";"0";0,0000;0,0000;0,0000
"2026";"411720";"Nova Olímpia";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"10 a 14 anos";"8";"3";"11";"0";0,0000;0,0000;0,0000
"2026";"411721";"Nova Santa Bárbara";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"12";"1";"13";"0";0,0000;0,0000;0,0000
"2026";"411845";"Pato Bragado";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"10 a 14 anos";"45";"6";"51";"0";0,0000;0,0000;0,0000
"2026";"411860";"Paula Freitas";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"10";"6";"16";"0";0,0000;0,0000;0,0000
"2026";"411890";"Pérola";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"10 a 14 anos";"13";"9";"22";"0";0,0000;0,0000;0,0000
"2026";"411990";"Ponta Grossa";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"3455";"2141";"5596";"0";0,0000;0,0000;0,0000
"2026";"412070";"Quatiguá";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"22";"6";"28";"0";0,0000;0,0000;0,0000
"2026";"412085";"Quatro Pontes";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"10 a 14 anos";"56";"13";"69";"0";0,0000;0,0000;0,0000
"2026";"412110";"Quinta Do Sol";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"10 a 14 anos";"20";"3";"23";"0";0,0000;0,0000;0,0000
"2026";"412125";"Ramilândia";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"15";"0";"15";"0";0,0000;0,0000;0,0000
"2026";"412180";"Ribeirão Claro";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"24";"5";"29";"0";0,0000;0,0000;0,0000
"2026";"412190";"Ribeirão Do Pinhal";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"40";"4";"44";"0";0,0000;0,0000;0,0000
